route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5198_117866,217,5198_6301,Airport,26015,0,5198_7778195_8019004,5198_117
5198_117866,219,5198_6302,Airport,10410,0,5198_7778195_8019005,5198_117
5198_117866,218,5198_6303,Airport,5289,0,5198_7778195_8019005,5198_119
5198_117866,217,5198_6304,Airport,26104,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6305,Airport,18174,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6306,Airport,18093,0,5198_7778195_8019008,5198_117
5198_117866,219,5198_6307,Airport,10474,0,5198_7778195_8019007,5198_119
5198_117866,217,5198_6308,Airport,26023,0,5198_7778195_8019008,5198_117
5198_117866,218,5198_6309,Airport,5003,0,5198_7778195_8019006,5198_120
5198_117860,217,5198_631,Sandyford B.D.,21226,0,5198_7778195_1011010,5198_7
5198_117866,218,5198_6310,Airport,5113,0,5198_7778195_8019001,5198_117
5198_117866,217,5198_6311,Airport,26122,0,5198_7778195_8019012,5198_119
5198_117866,219,5198_6312,Airport,10364,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6313,Airport,18192,0,5198_7778195_8019012,5198_119
5198_117866,216,5198_6314,Airport,18185,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6315,Airport,26115,0,5198_7778195_8019009,5198_117
5198_117866,218,5198_6316,Airport,5276,0,5198_7778195_8019008,5198_119
5198_117866,219,5198_6317,Airport,10448,0,5198_7778195_8019001,5198_120
5198_117866,217,5198_6318,Airport,26005,0,5198_7778195_8019001,5198_117
5198_117866,219,5198_6319,Airport,10484,0,5198_7778195_8019008,5198_119
5198_117860,219,5198_632,Sandyford B.D.,7043,0,5198_7778195_1011004,5198_8
5198_117866,216,5198_6320,Airport,18075,0,5198_7778195_8019001,5198_117
5198_117866,218,5198_6321,Airport,5180,0,5198_7778195_8019002,5198_120
5198_117866,218,5198_6322,Airport,5043,0,5198_7778195_8019004,5198_117
5198_117866,217,5198_6323,Airport,26133,0,5198_7778195_8019014,5198_119
5198_117866,219,5198_6324,Airport,10300,0,5198_7778195_8019002,5198_120
5198_117866,216,5198_6325,Airport,18203,0,5198_7778195_8019014,5198_119
5198_117866,219,5198_6326,Airport,10451,0,5198_7778195_8019004,5198_117
5198_117866,216,5198_6327,Airport,18153,0,5198_7778195_8019003,5198_119
5198_117866,217,5198_6328,Airport,26083,0,5198_7778195_8019003,5198_119
5198_117866,218,5198_6329,Airport,5247,0,5198_7778195_8019003,5198_120
5198_117860,216,5198_633,Sandyford B.D.,13137,0,5198_7778195_1011010,5198_7
5198_117866,218,5198_6330,Airport,5207,0,5198_7778195_8019007,5198_117
5198_117866,217,5198_6331,Airport,26094,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6332,Airport,10488,0,5198_7778195_8019009,5198_120
5198_117866,216,5198_6333,Airport,18164,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6334,Airport,10387,0,5198_7778195_8019003,5198_117
5198_117866,218,5198_6335,Airport,5150,0,5198_7778195_8019009,5198_119
5198_117866,217,5198_6336,Airport,26140,0,5198_7778195_8019015,5198_120
5198_117866,216,5198_6337,Airport,18210,0,5198_7778195_8019015,5198_120
5198_117866,216,5198_6338,Airport,18179,0,5198_7778195_8019007,5198_117
5198_117866,217,5198_6339,Airport,26109,0,5198_7778195_8019007,5198_117
5198_117860,218,5198_634,Sandyford B.D.,390,0,5198_7778195_1011012,5198_7
5198_117866,218,5198_6340,Airport,5291,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6341,Airport,10324,0,5198_7778195_8019010,5198_120
5198_117866,216,5198_6342,Airport,18087,0,5198_7778195_8019004,5198_117
5198_117866,219,5198_6343,Airport,10476,0,5198_7778195_8019007,5198_119
5198_117866,217,5198_6344,Airport,26017,0,5198_7778195_8019004,5198_117
5198_117866,218,5198_6345,Airport,5005,0,5198_7778195_8019006,5198_120
5198_117866,218,5198_6346,Airport,5115,0,5198_7778195_8019001,5198_117
5198_117866,219,5198_6347,Airport,10366,0,5198_7778195_8019006,5198_119
5198_117866,217,5198_6348,Airport,26106,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6349,Airport,18176,0,5198_7778195_8019006,5198_120
5198_117860,217,5198_635,Sandyford B.D.,21279,0,5198_7778195_1011004,5198_7
5198_117866,216,5198_6350,Airport,18095,0,5198_7778195_8019008,5198_117
5198_117866,218,5198_6351,Airport,5278,0,5198_7778195_8019008,5198_119
5198_117866,219,5198_6352,Airport,10266,0,5198_7778195_8019011,5198_120
5198_117866,217,5198_6353,Airport,26025,0,5198_7778195_8019008,5198_117
5198_117866,217,5198_6354,Airport,26124,0,5198_7778195_8019012,5198_117
5198_117866,216,5198_6355,Airport,18194,0,5198_7778195_8019012,5198_117
5198_117866,219,5198_6356,Airport,10486,0,5198_7778195_8019008,5198_119
5198_117866,218,5198_6357,Airport,5182,0,5198_7778195_8019002,5198_120
5198_117866,216,5198_6358,Airport,18187,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6359,Airport,26117,0,5198_7778195_8019009,5198_117
5198_117860,219,5198_636,Sandyford B.D.,7026,0,5198_7778195_1011001,5198_8
5198_117866,218,5198_6360,Airport,5045,0,5198_7778195_8019004,5198_119
5198_117866,219,5198_6361,Airport,10302,0,5198_7778195_8019002,5198_120
5198_117866,219,5198_6362,Airport,10353,0,5198_7778195_8019012,5198_117
5198_117866,217,5198_6363,Airport,26007,0,5198_7778195_8019001,5198_119
5198_117866,218,5198_6364,Airport,5249,0,5198_7778195_8019003,5198_120
5198_117866,216,5198_6365,Airport,18077,0,5198_7778195_8019001,5198_119
5198_117866,217,5198_6366,Airport,26135,0,5198_7778195_8019014,5198_117
5198_117866,218,5198_6367,Airport,5014,0,5198_7778195_8019010,5198_119
5198_117866,219,5198_6368,Airport,10490,0,5198_7778195_8019013,5198_120
5198_117866,216,5198_6369,Airport,18205,0,5198_7778195_8019014,5198_117
5198_117860,216,5198_637,Sandyford B.D.,13190,0,5198_7778195_1011004,5198_7
5198_117866,219,5198_6370,Airport,10389,0,5198_7778195_8019003,5198_117
5198_117866,218,5198_6371,Airport,5209,0,5198_7778195_8019007,5198_119
5198_117866,216,5198_6372,Airport,18155,0,5198_7778195_8019003,5198_120
5198_117866,217,5198_6373,Airport,26085,0,5198_7778195_8019003,5198_120
5198_117866,218,5198_6374,Airport,5152,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6375,Airport,26096,0,5198_7778195_8019005,5198_119
5198_117866,216,5198_6376,Airport,18166,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6377,Airport,10326,0,5198_7778195_8019010,5198_120
5198_117866,219,5198_6378,Airport,10478,0,5198_7778195_8019007,5198_117
5198_117866,218,5198_6379,Airport,5293,0,5198_7778195_8019005,5198_119
5198_117860,218,5198_638,Sandyford B.D.,450,0,5198_7778195_1011005,5198_7
5198_117866,217,5198_6380,Airport,26142,0,5198_7778195_8019015,5198_120
5198_117866,216,5198_6381,Airport,18212,0,5198_7778195_8019015,5198_120
5198_117866,219,5198_6382,Airport,10368,0,5198_7778195_8019006,5198_117
5198_117866,216,5198_6383,Airport,18181,0,5198_7778195_8019007,5198_119
5198_117866,217,5198_6384,Airport,26111,0,5198_7778195_8019007,5198_119
5198_117866,218,5198_6385,Airport,5007,0,5198_7778195_8019006,5198_120
5198_117866,218,5198_6386,Airport,5117,0,5198_7778195_8019001,5198_117
5198_117866,216,5198_6387,Airport,18216,0,5198_7778195_8019016,5198_119
5198_117866,217,5198_6388,Airport,26146,0,5198_7778195_8019016,5198_119
5198_117866,219,5198_6389,Airport,10268,0,5198_7778195_8019011,5198_120
5198_117860,217,5198_639,Sandyford B.D.,21345,0,5198_7778195_1011008,5198_7
5198_117866,219,5198_6390,Airport,10419,0,5198_7778195_8019014,5198_117
5198_117866,216,5198_6391,Airport,18221,0,5198_7778195_8019017,5198_119
5198_117866,217,5198_6392,Airport,26151,0,5198_7778195_8019017,5198_119
5198_117866,218,5198_6393,Airport,5280,0,5198_7778195_8019008,5198_120
5198_117866,216,5198_6394,Airport,18097,0,5198_7778195_8019008,5198_117
5198_117866,219,5198_6395,Airport,10304,0,5198_7778195_8019002,5198_119
5198_117866,217,5198_6396,Airport,26027,0,5198_7778195_8019008,5198_117
5198_117866,218,5198_6397,Airport,5184,0,5198_7778195_8019002,5198_120
5198_117866,218,5198_6398,Airport,5047,0,5198_7778195_8019004,5198_117
5198_117866,219,5198_6399,Airport,10355,0,5198_7778195_8019012,5198_119
5198_117944,219,5198_64,Shaw street,8943,0,5198_7778195_9001001,5198_1
5198_117860,216,5198_640,Sandyford B.D.,13256,0,5198_7778195_1011008,5198_7
5198_117866,217,5198_6400,Airport,26126,0,5198_7778195_8019012,5198_120
5198_117866,216,5198_6401,Airport,18196,0,5198_7778195_8019012,5198_120
5198_117866,216,5198_6402,Airport,18189,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6403,Airport,26119,0,5198_7778195_8019009,5198_117
5198_117866,219,5198_6404,Airport,10492,0,5198_7778195_8019013,5198_119
5198_117866,218,5198_6405,Airport,5251,0,5198_7778195_8019003,5198_120
5198_117866,216,5198_6406,Airport,18224,0,5198_7778195_8019018,5198_117
5198_117866,219,5198_6407,Airport,10391,0,5198_7778195_8019003,5198_119
5198_117866,218,5198_6408,Airport,5016,0,5198_7778195_8019010,5198_120
5198_117866,217,5198_6409,Airport,26154,0,5198_7778195_8019018,5198_117
5198_117860,219,5198_641,Sandyford B.D.,7014,0,5198_7778195_1011003,5198_8
5198_117866,218,5198_6410,Airport,5211,0,5198_7778195_8019007,5198_117
5198_117866,217,5198_6411,Airport,26137,0,5198_7778195_8019014,5198_119
5198_117866,216,5198_6412,Airport,18207,0,5198_7778195_8019014,5198_119
5198_117866,219,5198_6413,Airport,10328,0,5198_7778195_8019010,5198_120
5198_117866,218,5198_6414,Airport,5154,0,5198_7778195_8019009,5198_117
5198_117866,219,5198_6415,Airport,10480,0,5198_7778195_8019007,5198_119
5198_117866,216,5198_6416,Airport,18157,0,5198_7778195_8019003,5198_120
5198_117866,217,5198_6417,Airport,26087,0,5198_7778195_8019003,5198_120
5198_117866,217,5198_6418,Airport,26098,0,5198_7778195_8019005,5198_117
5198_117866,219,5198_6419,Airport,10370,0,5198_7778195_8019006,5198_119
5198_117860,218,5198_642,Sandyford B.D.,570,0,5198_7778195_1011002,5198_7
5198_117866,218,5198_6420,Airport,5295,0,5198_7778195_8019005,5198_120
5198_117866,216,5198_6421,Airport,18168,0,5198_7778195_8019005,5198_117
5198_117866,216,5198_6422,St Pappin's Road,17997,0,5198_7778195_8019019,5198_118
5198_117866,217,5198_6423,St Pappin's Road,25927,0,5198_7778195_8019019,5198_118
5198_117866,217,5198_6424,Airport,26144,0,5198_7778195_8019015,5198_117
5198_117866,216,5198_6425,Airport,18214,0,5198_7778195_8019015,5198_117
5198_117866,219,5198_6426,Airport,10270,0,5198_7778195_8019011,5198_119
5198_117866,218,5198_6427,Airport,5009,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6428,St Pappin's Road,17981,0,5198_7778195_8019020,5198_118
5198_117866,217,5198_6429,St Pappin's Road,25911,0,5198_7778195_8019020,5198_118
5198_117860,217,5198_643,Sandyford B.D.,21536,0,5198_7778195_1011002,5198_7
5198_117866,219,5198_6430,Airport,10421,0,5198_7778195_8019014,5198_117
5198_117866,218,5198_6431,Airport,5119,0,5198_7778195_8019001,5198_119
5198_117866,216,5198_6432,Airport,18183,0,5198_7778195_8019007,5198_120
5198_117866,217,5198_6433,Airport,26113,0,5198_7778195_8019007,5198_120
5198_117866,217,5198_6434,St Pappin's Road,26157,0,5198_7778195_8019021,5198_118
5198_117866,216,5198_6435,St Pappin's Road,18227,0,5198_7778195_8019021,5198_118
5198_117866,218,5198_6436,Airport,5282,0,5198_7778195_8019008,5198_117
5198_117866,219,5198_6437,Airport,10306,0,5198_7778195_8019002,5198_119
5198_117866,216,5198_6438,Airport,18218,0,5198_7778195_8019016,5198_120
5198_117866,217,5198_6439,Airport,26148,0,5198_7778195_8019016,5198_120
5198_117860,219,5198_644,Sandyford B.D.,6820,0,5198_7778195_1011005,5198_8
5198_117866,216,5198_6440,St Pappin's Road,18010,0,5198_7778195_8019022,5198_118
5198_117866,217,5198_6441,St Pappin's Road,25940,0,5198_7778195_8019022,5198_118
5198_117866,216,5198_6442,Airport,18223,0,5198_7778195_8019017,5198_117
5198_117866,217,5198_6443,Airport,26153,0,5198_7778195_8019017,5198_117
5198_117866,219,5198_6444,Airport,10357,0,5198_7778195_8019012,5198_119
5198_117866,218,5198_6445,Airport,5186,0,5198_7778195_8019002,5198_120
5198_117866,216,5198_6446,St Pappin's Road,17998,0,5198_7778195_8019019,5198_118
5198_117866,217,5198_6447,St Pappin's Road,25928,0,5198_7778195_8019019,5198_118
5198_117866,216,5198_6448,Airport,18099,0,5198_7778195_8019008,5198_117
5198_117866,218,5198_6449,Airport,5049,0,5198_7778195_8019004,5198_119
5198_117860,216,5198_645,Sandyford B.D.,13447,0,5198_7778195_1011002,5198_7
5198_117866,219,5198_6450,Airport,10494,0,5198_7778195_8019013,5198_120
5198_117866,217,5198_6451,Airport,26029,0,5198_7778195_8019008,5198_117
5198_117866,216,5198_6452,St Pappin's Road,17982,0,5198_7778195_8019020,5198_118
5198_117866,217,5198_6453,St Pappin's Road,25912,0,5198_7778195_8019020,5198_118
5198_117866,219,5198_6454,Airport,10393,0,5198_7778195_8019003,5198_117
5198_117866,217,5198_6455,Airport,26128,0,5198_7778195_8019012,5198_119
5198_117866,218,5198_6456,Airport,5253,0,5198_7778195_8019003,5198_120
5198_117866,216,5198_6457,Airport,18198,0,5198_7778195_8019012,5198_119
5198_117866,216,5198_6458,Airport,18191,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6459,Airport,26121,0,5198_7778195_8019009,5198_117
5198_117860,218,5198_646,Sandyford B.D.,307,0,5198_7778195_1011006,5198_7
5198_117866,218,5198_6460,Airport,5018,0,5198_7778195_8019010,5198_119
5198_117866,219,5198_6461,Airport,10330,0,5198_7778195_8019010,5198_120
5198_117866,216,5198_6462,Airport,18226,0,5198_7778195_8019018,5198_117
5198_117866,218,5198_6463,Airport,5213,0,5198_7778195_8019007,5198_119
5198_117866,219,5198_6464,Airport,10482,0,5198_7778195_8019007,5198_120
5198_117866,217,5198_6465,Airport,26156,0,5198_7778195_8019018,5198_117
5198_117866,218,5198_6466,Airport,5156,0,5198_7778195_8019009,5198_117
5198_117866,219,5198_6467,Airport,10372,0,5198_7778195_8019006,5198_119
5198_117866,216,5198_6468,Airport,18159,0,5198_7778195_8019003,5198_120
5198_117866,217,5198_6469,Airport,26089,0,5198_7778195_8019003,5198_120
5198_117860,219,5198_647,Sandyford B.D.,10150,0,5198_7778195_1011002,5198_7
5198_117866,217,5198_6470,Airport,26100,0,5198_7778195_8019005,5198_117
5198_117866,218,5198_6471,Airport,5297,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6472,Airport,10272,0,5198_7778195_8019011,5198_120
5198_117866,216,5198_6473,Airport,18170,0,5198_7778195_8019005,5198_117
5198_117866,219,5198_6474,Airport,10423,0,5198_7778195_8019014,5198_117
5198_117866,217,5198_6475,Airport,26159,0,5198_7778195_8019021,5198_119
5198_117866,216,5198_6476,Airport,18229,0,5198_7778195_8019021,5198_119
5198_117866,218,5198_6477,Airport,5011,0,5198_7778195_8019006,5198_120
5198_117866,216,5198_6478,Airport,18012,0,5198_7778195_8019022,5198_117
5198_117866,218,5198_6479,Airport,5121,0,5198_7778195_8019001,5198_119
5198_117860,217,5198_648,Sandyford B.D.,21404,0,5198_7778195_1011020,5198_8
5198_117866,219,5198_6480,Airport,10308,0,5198_7778195_8019002,5198_120
5198_117866,217,5198_6481,Airport,25942,0,5198_7778195_8019022,5198_117
5198_117866,216,5198_6482,Airport,18230,0,5198_7778195_8019023,5198_117
5198_117866,218,5198_6483,Airport,5284,0,5198_7778195_8019008,5198_119
5198_117866,219,5198_6484,Airport,10359,0,5198_7778195_8019012,5198_120
5198_117866,217,5198_6485,Airport,26160,0,5198_7778195_8019023,5198_117
5198_117866,219,5198_6486,Airport,10395,0,5198_7778195_8019003,5198_117
5198_117866,217,5198_6487,Airport,26130,0,5198_7778195_8019012,5198_119
5198_117866,216,5198_6488,Airport,18200,0,5198_7778195_8019012,5198_119
5198_117866,218,5198_6489,Airport,5188,0,5198_7778195_8019002,5198_120
5198_117860,216,5198_649,Sandyford B.D.,13315,0,5198_7778195_1011020,5198_8
5198_117866,219,5198_6490,Airport,10433,0,5198_7778195_8019015,5198_117
5198_117866,216,5198_6491,Airport,18233,0,5198_7778195_8019024,5198_119
5198_117866,217,5198_6492,Airport,26163,0,5198_7778195_8019024,5198_119
5198_117866,218,5198_6493,Airport,5255,0,5198_7778195_8019003,5198_120
5198_117866,218,5198_6494,Airport,5020,0,5198_7778195_8019010,5198_117
5198_117866,217,5198_6495,Airport,26166,0,5198_7778195_8019025,5198_119
5198_117866,216,5198_6496,Airport,18236,0,5198_7778195_8019025,5198_119
5198_117866,219,5198_6497,Airport,10296,0,5198_7778195_8019016,5198_120
5198_117866,218,5198_6498,Airport,5215,0,5198_7778195_8019007,5198_117
5198_117866,219,5198_6499,Airport,10374,0,5198_7778195_8019006,5198_119
5198_117944,216,5198_65,Shaw street,15431,0,5198_7778195_9001004,5198_1
5198_117860,218,5198_650,Sandyford B.D.,323,0,5198_7778195_1011003,5198_7
5198_117866,216,5198_6500,Airport,18161,0,5198_7778195_8019003,5198_120
5198_117866,217,5198_6501,Airport,26091,0,5198_7778195_8019003,5198_120
5198_117866,218,5198_6502,Airport,5158,0,5198_7778195_8019009,5198_117
5198_117866,217,5198_6503,Airport,26102,0,5198_7778195_8019005,5198_119
5198_117866,219,5198_6504,Airport,10274,0,5198_7778195_8019011,5198_120
5198_117866,216,5198_6505,Airport,18172,0,5198_7778195_8019005,5198_119
5198_117866,216,5198_6506,Airport,18014,0,5198_7778195_8019022,5198_117
5198_117866,218,5198_6507,Airport,5123,0,5198_7778195_8019001,5198_119
5198_117866,219,5198_6508,Airport,10310,0,5198_7778195_8019002,5198_120
5198_117866,217,5198_6509,Airport,25944,0,5198_7778195_8019022,5198_117
5198_117860,217,5198_651,Sandyford B.D.,21312,0,5198_7778195_1011007,5198_7
5198_117866,217,5198_6510,Airport,26168,0,5198_7778195_8019026,5198_117
5198_117866,216,5198_6511,Airport,18238,0,5198_7778195_8019026,5198_117
5198_117866,219,5198_6512,Airport,10452,0,5198_7778195_8019018,5198_119
5198_117866,218,5198_6513,Airport,5090,0,5198_7778195_8019011,5198_120
5198_117866,218,5198_6514,Airport,5148,0,5198_7778195_8019012,5198_117
5198_117866,216,5198_6515,Airport,18240,0,5198_7778195_8019027,5198_119
5198_117866,217,5198_6516,Airport,26170,0,5198_7778195_8019027,5198_119
5198_117866,219,5198_6517,Airport,10462,0,5198_7778195_8019019,5198_117
5198_117866,216,5198_6518,Airport,18243,0,5198_7778195_8019028,5198_117
5198_117866,217,5198_6519,Airport,26173,0,5198_7778195_8019028,5198_117
5198_117860,219,5198_652,Sandyford B.D.,7045,0,5198_7778195_1011004,5198_8
5198_117866,218,5198_6520,Airport,5022,0,5198_7778195_8019013,5198_119
5198_117866,219,5198_6521,Airport,10323,0,5198_7778195_8019020,5198_120
5198_117866,216,5198_6522,Airport,18245,0,5198_7778195_8019029,5198_117
5198_117866,217,5198_6523,Airport,26175,0,5198_7778195_8019029,5198_117
5198_117866,218,5198_6524,Airport,5127,0,5198_7778195_8019014,5198_119
5198_117866,219,5198_6525,Airport,10460,0,5198_7778195_8019021,5198_120
5198_117866,216,5198_6526,Merrion Square,18084,1,5198_7778195_8019004,5198_121
5198_117866,219,5198_6527,Merrion Square,10384,1,5198_7778195_8019003,5198_122
5198_117866,217,5198_6528,Merrion Square,26014,1,5198_7778195_8019004,5198_121
5198_117866,218,5198_6529,Merrion Square,5244,1,5198_7778195_8019003,5198_124
5198_117860,216,5198_653,Sandyford B.D.,13223,0,5198_7778195_1011007,5198_7
5198_117866,217,5198_6530,Merrion Square,26103,1,5198_7778195_8019006,5198_121
5198_117866,216,5198_6531,Merrion Square,18173,1,5198_7778195_8019006,5198_121
5198_117866,219,5198_6532,Merrion Square,10409,1,5198_7778195_8019005,5198_121
5198_117866,218,5198_6533,Merrion Square,5288,1,5198_7778195_8019005,5198_122
5198_117866,216,5198_6534,Merrion Square,18092,1,5198_7778195_8019008,5198_121
5198_117866,217,5198_6535,Merrion Square,26022,1,5198_7778195_8019008,5198_121
5198_117866,218,5198_6536,Merrion Square,5002,1,5198_7778195_8019006,5198_121
5198_117866,216,5198_6537,Merrion Square,18184,1,5198_7778195_8019009,5198_121
5198_117866,217,5198_6538,Merrion Square,26114,1,5198_7778195_8019009,5198_121
5198_117866,219,5198_6539,Merrion Square,10363,1,5198_7778195_8019006,5198_122
5198_117860,218,5198_654,Sandyford B.D.,392,0,5198_7778195_1011012,5198_7
5198_117866,218,5198_6540,Merrion Square,5112,1,5198_7778195_8019001,5198_121
5198_117866,217,5198_6541,Merrion Square,26004,1,5198_7778195_8019001,5198_121
5198_117866,216,5198_6542,Merrion Square,18074,1,5198_7778195_8019001,5198_121
5198_117866,217,5198_6543,Parnell Square,26012,1,5198_7778195_8019010,5198_123
5198_117866,218,5198_6544,Merrion Square,5275,1,5198_7778195_8019008,5198_121
5198_117866,219,5198_6545,Merrion Square,10447,1,5198_7778195_8019001,5198_122
5198_117866,216,5198_6546,Parnell Square,18082,1,5198_7778195_8019010,5198_123
5198_117866,216,5198_6547,Merrion Square,18150,1,5198_7778195_8019002,5198_121
5198_117866,217,5198_6548,Merrion Square,26080,1,5198_7778195_8019002,5198_121
5198_117866,216,5198_6549,Parnell Square,18079,1,5198_7778195_8019011,5198_123
5198_117860,217,5198_655,O'Connell St Lower,21228,0,5198_7778195_1011010,5198_9
5198_117866,217,5198_6550,Parnell Square,26009,1,5198_7778195_8019011,5198_123
5198_117866,218,5198_6551,Merrion Square,5179,1,5198_7778195_8019002,5198_121
5198_117866,219,5198_6552,Merrion Square,10299,1,5198_7778195_8019002,5198_121
5198_117866,216,5198_6553,Merrion Square,18152,1,5198_7778195_8019003,5198_122
5198_117866,217,5198_6554,Merrion Square,26082,1,5198_7778195_8019003,5198_122
5198_117866,218,5198_6555,Merrion Square,5042,1,5198_7778195_8019004,5198_121
5198_117866,217,5198_6556,Parnell Square,25925,1,5198_7778195_8019013,5198_123
5198_117866,216,5198_6557,Parnell Square,17995,1,5198_7778195_8019013,5198_123
5198_117866,219,5198_6558,Merrion Square,10450,1,5198_7778195_8019004,5198_121
5198_117866,217,5198_6559,Merrion Square,26093,1,5198_7778195_8019005,5198_122
5198_117860,216,5198_656,O'Connell St Lower,13139,0,5198_7778195_1011010,5198_9
5198_117866,216,5198_6560,Merrion Square,18163,1,5198_7778195_8019005,5198_122
5198_117866,217,5198_6561,Parnell Square,26132,1,5198_7778195_8019014,5198_123
5198_117866,218,5198_6562,Merrion Square,5246,1,5198_7778195_8019003,5198_121
5198_117866,216,5198_6563,Parnell Square,18202,1,5198_7778195_8019014,5198_123
5198_117866,219,5198_6564,Merrion Square,10487,1,5198_7778195_8019009,5198_121
5198_117866,217,5198_6565,Merrion Square,26139,1,5198_7778195_8019015,5198_122
5198_117866,216,5198_6566,Merrion Square,18209,1,5198_7778195_8019015,5198_122
5198_117866,217,5198_6567,Parnell Square,26013,1,5198_7778195_8019010,5198_123
5198_117866,218,5198_6568,Merrion Square,5206,1,5198_7778195_8019007,5198_121
5198_117866,216,5198_6569,Parnell Square,18083,1,5198_7778195_8019010,5198_123
5198_117860,218,5198_657,O'Connell St Lower,452,0,5198_7778195_1011005,5198_10
5198_117866,219,5198_6570,Merrion Square,10386,1,5198_7778195_8019003,5198_121
5198_117866,216,5198_6571,Merrion Square,18178,1,5198_7778195_8019007,5198_122
5198_117866,217,5198_6572,Merrion Square,26108,1,5198_7778195_8019007,5198_122
5198_117866,216,5198_6573,Parnell Square,18080,1,5198_7778195_8019011,5198_123
5198_117866,217,5198_6574,Parnell Square,26010,1,5198_7778195_8019011,5198_123
5198_117866,218,5198_6575,Merrion Square,5290,1,5198_7778195_8019005,5198_121
5198_117866,216,5198_6576,Merrion Square,18086,1,5198_7778195_8019004,5198_121
5198_117866,219,5198_6577,Merrion Square,10411,1,5198_7778195_8019005,5198_122
5198_117866,217,5198_6578,Merrion Square,26016,1,5198_7778195_8019004,5198_121
5198_117866,217,5198_6579,Parnell Square,25926,1,5198_7778195_8019013,5198_123
5198_117860,219,5198_658,O'Connell St Lower,7028,0,5198_7778195_1011001,5198_11
5198_117866,216,5198_6580,Parnell Square,17996,1,5198_7778195_8019013,5198_123
5198_117866,218,5198_6581,Merrion Square,5004,1,5198_7778195_8019006,5198_121
5198_117866,219,5198_6582,Merrion Square,10475,1,5198_7778195_8019007,5198_121
5198_117866,217,5198_6583,Merrion Square,26105,1,5198_7778195_8019006,5198_122
5198_117866,216,5198_6584,Merrion Square,18175,1,5198_7778195_8019006,5198_122
5198_117866,218,5198_6585,Merrion Square,5114,1,5198_7778195_8019001,5198_121
5198_117866,216,5198_6586,Merrion Square,18094,1,5198_7778195_8019008,5198_121
5198_117866,219,5198_6587,Merrion Square,10365,1,5198_7778195_8019006,5198_122
5198_117866,217,5198_6588,Merrion Square,26024,1,5198_7778195_8019008,5198_121
5198_117866,218,5198_6589,Merrion Square,5277,1,5198_7778195_8019008,5198_121
5198_117860,217,5198_659,Phoenix Pk,21270,1,5198_7778195_1011004,5198_12
5198_117866,217,5198_6590,Merrion Square,26123,1,5198_7778195_8019012,5198_121
5198_117866,216,5198_6591,Merrion Square,18193,1,5198_7778195_8019012,5198_121
5198_117866,219,5198_6592,Merrion Square,10265,1,5198_7778195_8019011,5198_122
5198_117866,218,5198_6593,Merrion Square,5181,1,5198_7778195_8019002,5198_121
5198_117866,216,5198_6594,Merrion Square,18186,1,5198_7778195_8019009,5198_121
5198_117866,217,5198_6595,Merrion Square,26116,1,5198_7778195_8019009,5198_121
5198_117866,219,5198_6596,Merrion Square,10485,1,5198_7778195_8019008,5198_122
5198_117866,218,5198_6597,Merrion Square,5044,1,5198_7778195_8019004,5198_121
5198_117866,219,5198_6598,Merrion Square,10301,1,5198_7778195_8019002,5198_121
5198_117866,217,5198_6599,Merrion Square,26006,1,5198_7778195_8019001,5198_122
5198_117944,217,5198_66,Shaw street,23520,0,5198_7778195_9001004,5198_1
5198_117860,218,5198_660,Phoenix Pk,551,1,5198_7778195_1011001,5198_15
5198_117866,216,5198_6600,Merrion Square,18076,1,5198_7778195_8019001,5198_122
5198_117866,218,5198_6601,Merrion Square,5248,1,5198_7778195_8019003,5198_121
5198_117866,219,5198_6602,Merrion Square,10352,1,5198_7778195_8019012,5198_121
5198_117866,217,5198_6603,Merrion Square,26134,1,5198_7778195_8019014,5198_122
5198_117866,216,5198_6604,Merrion Square,18204,1,5198_7778195_8019014,5198_122
5198_117866,218,5198_6605,Merrion Square,5013,1,5198_7778195_8019010,5198_121
5198_117866,219,5198_6606,Merrion Square,10489,1,5198_7778195_8019009,5198_121
5198_117866,216,5198_6607,Merrion Square,18154,1,5198_7778195_8019003,5198_122
5198_117866,217,5198_6608,Merrion Square,26084,1,5198_7778195_8019003,5198_122
5198_117866,218,5198_6609,Merrion Square,5208,1,5198_7778195_8019007,5198_121
5198_117860,216,5198_661,Phoenix Pk,13181,1,5198_7778195_1011004,5198_12
5198_117866,219,5198_6610,Merrion Square,10388,1,5198_7778195_8019003,5198_121
5198_117866,217,5198_6611,Merrion Square,26095,1,5198_7778195_8019005,5198_122
